collection_slug,collection_name,collection_url,asset_id,asset_name,asset_description,asset_contract_date,asset_url,asset_img_url,event_id,event_time,event_auction_type,event_contract_address,event_quantity,event_payment_symbol,event_total_price
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,15670250,Garfunkel Flabtooth,"How goes it! I'm Garfunkel Flabtooth. I'm pretty sure I'm part octopus, I hope that doesn't bother you. You should know that I'm obsessed with catching the world's first faun, and I won't rest until I do. Pffft, whatever.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/1874751,https://lh3.googleusercontent.com/PHokAdzrS4dd9hu56L4TwbmfylXrT35VCRCL1ssOTOvpzAfIciLcINA1QxwmS7hhK_1TmWXE2gMqXOlRgwH4-44,7253014330,2022-08-01T03:23:22.184327,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.018
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3731875,Young Fancynoice,"*Wink* I'm Young Fancynoice. I'm really trying to become a master Professional Mourner. Spending my nights staying woke probably isn't helping, though. I once tried to stalk Michael Cera. It did not end well for me.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/1556954,https://lh3.googleusercontent.com/XKPKzfnnawEg2rlBTBqFIpLpvwzVWoNLyA_gHyM_IBcB75__cKj-D-G8RN9z_eaHTQzdg5Wq7Vj6sPGFpU4x-a8Z71oNRajzOgB7JA,7252999884,2022-08-01T03:21:35.119818,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.0175
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,895237,,"Hello. My name is Kitty #763022. I have no idea how I got here, but I know it involves maxi dresses and a dragon. I can sing every Crazytown song by heart. I'm actually thinking of starting a cover album. Was your dad a boxer? Because damn, you’re a knockout!",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/763022,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/763022-1556675941.png,7252983400,2022-08-01T03:19:30.947393,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.017
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,2897399,💙 Lapis 💙 Garnet,"G'day! I'm 💙 Lapis 💙 Garnet. What's your favourite hobby? Mine is talking about how much I lift. I can't get enough of it. I have made a mixtape for a duet with Janis Joplin, but I'm having a hard time tracking them down. You can help, right? Good talk, catch ya later!",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/1388694,https://lh3.googleusercontent.com/7xoSkVLTC-UPY_cB6x4uG0HqlTonTMLag5vJ6PXCaLZNyI2E9k2zkPRI82Y4V8AJ0mw5Mqge2jHwN1c00gW9I6aG,7211442295,2022-07-26T11:37:49.703972,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.017
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3213698,Clover,"Dia dhuit, I'm Clover! Oof, I rode in here on a rainbow and those things aren't as soft as they look. Have you seen my pot o' gold? I swear I left it right here... Oh well, I don't need piles o' shinies to know I'm the luckiest cat in the KittyVerse––I get to hang out with you!",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/1473889,https://lh3.googleusercontent.com/goWLaGd2PrPQ7_D_jffZgYOTvnPySm6QAw3cYvxjxzPZTTT3dBwwrd77SYKS0-m4UFPuHRmsPRdlghM9VKUDs6Kw,7209702642,2022-07-26T04:32:45.144207,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.0299
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,384716,CryptoKitty #223213,"Hi-ya! I'm Kitty #223213. I'm a Train Conductor by day, and I like riverdancing by night. When my owner isn't watching, I steal their snap-backs and use them for litter paper. I'm not sorry. I hope we can be pawmates.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/223213,https://lh3.googleusercontent.com/FrHCoEi9iox7nRUCMjtsDolphhJ6WBqD7ECofQfdCY7EKzPS5gWXrvMw0wJt3fevU5ouNu72T2l0GnJYgZf0wOA65nIBziDcRHev,7208090847,2022-07-25T22:21:56.668522,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.1
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,173102,Tweety Kat #2 S1,"Hi! Tweety Kat #2 S1 here. I'm here to enjoy chasing string and watching game shows. It wasn't heavily publicized, but I once had a brief relationship with Bagheera. I hope we can be friends.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/468163,https://lh3.googleusercontent.com/nufncvrTrxwbEWRDLeKXFVPinmfFlKY1ZTpDFm0C-0LvfqQxTo3KYNzGkUBnG2-Ay5L0YN-imcwvoJZoQmLuFdOS,7208082520,2022-07-25T22:20:18.033256,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.1
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,260812,Aliena ///,"*hissing noises*! I'm Aliena ///. I want to live in a world where people believe that one day cats will rule this planet. In my free time, I can usually be found voluptuous or sleeping in fresh laundry. Will you be the maple syrup to my garlic butter?",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/411731,https://lh3.googleusercontent.com/ayr_k9LhI3GNJjt8VFOM_rqY-LLBbvJPoud-5uv9IWSeSdqN_fC4nhd2p53_TSYBt16Od9JnGnh-YGiGR4fO-Es_TZ5bQ2ZMBpuI,7208061702,2022-07-25T22:16:20.541240,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.09
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,113556,Ragdoll Spock Dali,"Hi-ya! I'm Ragdoll Spock Dali. All you need to know about me is I hate ice cream with a passion. When my owner isn't watching, I steal their snap-backs and use them for litter paper. I'm not sorry. Purrhaps this is the beginning of a beautiful relationship.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/386465,https://lh3.googleusercontent.com/hLaPtSR-VUl_GX854Dq4zoFY7XTYRRP2Y819MCCjirA3cuFiWVkpebZYfDSnd1RbSfri_tVMtbwp8RBCqdfENauckPDa5Y85c5tEd-c,7208031144,2022-07-25T22:09:27.262225,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.04
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,2305221,Yoyo Pingnana,"Good day. I'm Yoyo Pingnana, and I will do almost anything for a pair of Yeezys. Did you know sometimes when we touch, the honesty's too much? I know, crazy right? I've been mistaken for Oliver because I'm so good at vomiting on the carpet. I'm going to show you the time of your life.",2018-01-23T04:51:38.832339,https://opensea.io/assets/ethereum/0x06012c8cf97bead5deae237070f9587f8e7a266d/1215778,https://lh3.googleusercontent.com/V_V09o0BxqOE8s4S_bSlji9aeKlrayOQgsyfjNQrACsaQDwr3JLogmpd1sPRUFScvc81Pu1gofeOOAMkiwA-l56XmF5o7xB3pIVhMsI,7202930719,2022-07-25T04:03:55.919281,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.016
